"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64"
"hippurus",-0.171495583752622,0.0544305852119614,-0.062361130089867,0.0247608743373468,-0.0210418431813541,0.0173799469334391,-0.0543851443954127,0.00283882668878722,-0.0200675563870531,0.0020916781547336,-0.00999683412594536,0.00799161241928807,-0.00147180019400466,-0.000417432476734654,-0.000218264073409168,-0.00885107685707013,-0.00298316364072151,-0.00429492488672895,-0.0023015854271017,-0.00254077557398525,-0.00154020004459783,0.000987540389054075,0.0067309116245277,0.00439827206627011,0.00224232001876921,0.000782231465765723,-0.00504029895897995,-0.00386910991415914,0.0044004654177007,0.00321726631684664,-0.00315916220840087,-0.00244196205080392,-0.000143511340379526,-0.00260335592503979,-0.00125974537779421,-9.89490753235662e-05,0.00193009845260492,0.000372527940029775,0.000327787741137527,-0.000886469041450595,-0.00241558606904956,-0.000335822008186199,-0.000610983863004249,-0.00116239132942697,-0.00144906625278721,-9.68079674036757e-05,0.000308335147322658,0.000597981678553868,-0.00118004005951326,-0.00025525899548464,-0.000538942618656647,0.000939291774425532,0.00102334938870029,-0.000723991016033047,-0.000302645513686594,-0.000453542587340263,-0.000385514589579591,-1.36991973786494e-05,-0.000146641207898932,-9.23431515557684e-05,0.000242137621801396,-1.09085550389759e-16,2.9344812142936e-17,-6.66687322305518e-18
"saurus",-0.0522232838224299,-0.0143417465852736,-0.0732342457671008,0.0167439438508048,0.0153259262443213,0.00187877200708703,-0.0264111749353859,-0.00139131320650207,0.00319337541541261,0.00705027850870765,-0.0163755391953218,-0.00331683161021133,-0.0035343596672645,-0.010096677883192,0.00665021296265366,0.000828222980420699,-0.000273902317855561,0.00240886334264771,0.00264647412505395,0.00637902145721872,-0.00313915679207038,3.05715776357993e-05,-0.000757500173110847,0.0029409376324148,0.000908887078055868,-0.000362120500535549,-0.00994602278211932,0.00184940549323329,0.00157687296112814,0.00131329292754337,-0.000651268995673251,0.0009715613665674,-9.0671565871493e-05,0.000994792854312361,0.00145110263417283,1.81063835681855e-05,0.00180657951045005,-0.000262249827620014,-0.000370370558855202,-0.000285440200301847,0.00125642051804436,-0.00254706654342022,0.00029691195265669,7.82974991557512e-05,-0.00333518139656888,0.000608648018826344,-0.00022261495880512,0.00181270369697823,0.00130435956346422,-3.21124034857963e-05,-0.000101047858217843,-0.000193612439047084,-0.000411126513524327,-0.000114310921939461,5.24651720670532e-05,0.000349012119074892,0.000468309509124474,7.68902386213947e-05,-0.000331572770988724,6.54400955938874e-05,0.000264464688357961,-4.65569613274966e-18,-1.77681701137579e-17,-6.86098541446833e-18
"bipinnulata",-0.182714977132726,-0.0782199440657248,-0.0209456902577345,0.0220492332023707,-0.0202473777355182,-0.0632582629553109,-0.0473822433117104,-0.0183532425269635,-0.0187467486392214,-0.0105620084186945,0.0230877558285626,0.0023859731328645,0.00228929303692703,0.00490781866768328,0.00916134387844341,0.00599691503409502,-0.00582553489930593,-0.00198070298230941,0.0066014282858537,0.0038500548457566,-0.0107039095766656,-0.00379170748718948,-0.000896000567768082,-0.00585752510909037,-0.00357528625392998,0.000496360176794019,0.0024810072770766,0.00782800588985338,0.000790309702770277,0.00175282329128586,0.00612108297693702,0.00108909571507881,-0.000740162482273546,-0.00153714379335065,-0.000180146700845871,0.000201510961324898,-0.000362119951952,0.000885308336993737,-0.00298265778031855,-0.00197058992554828,0.00379836407303412,-0.0026394455770057,0.00286324226530305,-0.00336048178853008,-0.00184841061795264,0.000309208395115572,-0.000771857529469115,0.000145154602295083,0.000552116643889841,-0.0010836647783455,-0.000617484829259125,-0.000344817078024911,0.0003276617624452,-0.00068613139004169,0.00188668039807747,-0.000774850973786468,-0.00139746799636781,4.03407526168786e-06,-0.000324201304321153,-0.000377921998527497,0.000308817373635935,5.61374171226748e-17,-5.99263883239782e-17,2.44340720525986e-18
"ductor",-0.206053384295045,0.0212428807421567,-0.054191314109257,0.0473417673539946,0.0481979283805373,-0.0209693968697308,-0.00771835448229903,-0.0169263972577133,0.00890798270944883,0.013892452217628,-0.00924839926617324,0.00438939955185385,-0.000585418754136562,0.00636813273411286,-0.00494604042125432,0.00680688606422405,0.0131855437889794,-0.0019801121456831,-9.89667973111775e-06,0.00378359936404428,0.00487178636996288,0.00147325737748883,-0.0050364931802076,0.00078137265025702,0.00458103560520236,0.000228133373674322,-0.00196373155415502,-0.000292304403222815,-0.00762564349230003,-0.002305119820856,-0.00242665691507876,0.000603114277179609,-0.00116428100520121,-0.00141216213253501,0.00154005167250222,0.00231847644487163,-0.00186693000503383,0.00365682583814223,-0.0016646442997617,0.00109984181961315,0.00283848281784598,0.00388094018684819,-0.000267092654277459,0.000161591084990656,-0.000372467731366955,0.000923298286473066,-0.000942417864065414,9.4848651336043e-05,0.00236455013138955,0.000612491976278197,0.000723868002036775,-0.00185310672521866,-0.000905385074168711,-0.000209587017169336,-0.000539253988175364,0.000302856540685501,0.000400699850873156,-0.000801060007763557,8.61456109552154e-05,0.000183303440101825,-0.000174299424675923,-1.70558867061364e-17,1.9813893081915e-17,-3.40492115396268e-18
"zonata",-0.119789222203593,0.0453038119161486,-0.112798101678844,0.00072803319355586,-0.0138727376768162,0.0181559926228243,-0.00875025355176339,0.0125000258855517,0.0244802572173353,0.00272838128934143,0.000779068547584238,0.00454978998179672,-0.00364197184282279,-0.000224016247150099,-0.00173280233234523,-0.00263024940924143,0.00216129565539357,-0.00515095186049042,0.00275080084366148,0.00508241805188831,0.00595075883181783,-0.00142978266261314,0.00604146706858335,5.83905796329666e-05,0.0043826749061861,-0.00302085480934111,0.00444349541226369,-0.00132938911997313,-0.000991369487736079,-0.00054284758372217,0.00264975860025346,0.00204704446853617,-0.0024804793559431,-0.000582597253166492,0.000102379293179812,-0.000973345431196317,-0.00177674462720659,0.00121427877129758,-0.00016384345299399,-0.000930309318924552,0.00191951876828416,0.000746800287073383,0.000834773978180276,0.000886936771726776,-0.00221207209696714,-5.04327856720529e-05,0.00015534014545733,-3.26915752186754e-05,0.000348762817991498,-0.000303262705428342,-0.000504902189003359,0.00123069036077534,-0.000105994548673936,-0.000535200287569627,0.000510189091523617,-0.000179786675094012,0.000653272482241622,-1.74652198028848e-05,-0.000327845540770165,3.36445569466022e-05,3.59977485529441e-05,1.52989782502725e-17,-2.19796919959862e-17,9.50214614321434e-19
"dentex",-0.317736007802611,0.078971264971834,-0.0157011900007481,0.038476493567096,0.0247377247013933,-0.00694239671552259,-0.00882275062038972,-0.0048423773676532,-0.0160643685675999,0.00205662013684166,-0.00292180069102402,0.00879333597783374,0.00584844687195613,0.00841657136498863,-0.00532441196903113,-0.00846260080980295,0.000436634805381819,0.00288530419614309,0.0001116492837582,-0.00151916133934384,-0.000807272562411477,-0.0057463191832606,0.00764407285437998,-0.00252401126673397,0.00427386111858173,0.00111057773287347,0.00322015208634806,-0.000991182119419597,-0.0011513452508777,0.00111676186683653,0.000855471601744496,-0.00263406553109845,-0.000498264949909238,0.000132912827516191,-0.0013580937206577,-0.000524230775098598,0.0012257889786106,-0.000472584399294646,0.00108486522626015,-0.00158191011922149,-0.000896171282391666,0.000418112021757711,0.00043189466776385,0.00168605129591278,0.00130856059684672,-0.000446456894382263,-0.000205912075872856,-0.000515051987965573,5.45800546398481e-05,-0.000241818753948576,-6.78006378961726e-06,0.000590187395666031,4.89747426961867e-05,0.000739211351140451,0.000583821848263482,0.000151529264209794,-0.000187523322619426,-5.84026411066462e-05,-0.000444729155725997,2.37754152622927e-05,-5.94976678995659e-05,-4.56050098130641e-17,4.00092238078908e-17,1.56914523173657e-18
"punctatus",-0.189864972738256,-0.00800253267037844,-0.0264233684741964,-0.0123998657336099,-0.00793292762510949,0.0107771444212487,-0.00191429174506716,0.0191451535416889,0.0171467364906243,-0.00194189356685705,0.000389141552233989,-0.000869262397381841,-0.0114386515045142,-0.00583554529740725,-0.00472677115975901,0.00630528399477099,-0.000104321990752125,0.000101097755076903,0.000846620600362825,0.00446063517358643,-0.00315069100543894,-0.000971383534609187,-0.00180349731834507,-0.0023111281239938,-0.000539228895759528,0.00186400938575679,0.000660190890086372,0.00167485532337829,0.00199463896375574,0.000981544040253398,-0.00076279735626181,0.00119753122173733,0.000140267367827393,0.00112028551703221,-0.00136197563825663,0.000781741870384452,-0.000875685436861915,8.43427726266132e-05,-0.000580234291654947,0.000582279886434337,-0.000224257093366862,0.000248264866577134,0.000533232310658588,-0.000166060497688969,-0.000196234803761385,0.000340659208140719,0.000408585208176275,-0.000290144314110849,-0.00101519232871318,-0.000287666536747143,0.000132239558639826,0.000318234286650035,0.000240216884201092,-0.000249157917708818,0.000213543292271064,0.000180735212152161,-0.000138830411740478,-3.82139695762981e-05,0.000108344155324883,4.57916305782246e-05,-4.59112107911269e-05,-2.62548200597487e-16,8.96268201829458e-17,1.5134570659501e-18
"novaezelandiae",-0.330880684706322,0.0656511493629476,-0.024391627709222,0.0192282936358416,-0.00968780289158753,0.00122526489974644,-0.0193586726420222,0.00776279274469842,0.00877532939519632,-0.0120423029260301,-0.0127464097685016,0.00649516315394573,-0.00753348610304738,0.00244233913198399,0.000819687674609981,0.00282835822390038,0.00786259605157705,0.00525579592873909,-0.00250574707153532,0.00349574773471172,-0.00296295908425755,-0.00347827411688665,-0.00164946156842369,-0.00369205831346149,0.00382078914229306,0.00377858249031973,0.00166919181192745,0.00494998225819123,0.000119751314469546,0.000169035892495975,0.000300456933713419,0.00119823034194731,5.71666201186107e-05,0.00146836699177809,2.55351759703374e-05,0.000909087637113906,-0.00288451465693733,0.000453397254645753,0.000287428100597288,0.000216334214072585,-0.000615495451669675,0.00193446120977449,0.000137503961300325,-0.000340700495862206,-0.000139010313511064,0.000471583952878552,0.000654284684945052,-0.00126792267786161,-0.00239061518977509,-0.000320658737232412,0.00104850945474114,-0.000382419240992015,6.15822620427404e-05,-0.000213348448167955,-6.01657236007254e-05,0.000444378618748578,0.000388231324331966,4.1588357246159e-05,-0.000131032048592618,0.000124892010171736,8.41816165932686e-05,-4.02633549492709e-18,-1.45050188623566e-17,-1.46111445681851e-18
"declivis",-0.289887829331182,0.0397013365772161,-0.0180198051177596,0.0120246516301826,0.0209395218791944,-0.00280532332514695,-0.00430458255151175,0.00848944940635726,0.0037337863040929,-0.00411606527666276,-0.00492431886380497,0.00341692570117535,-0.00680106912812994,0.0013884046192552,-0.00479550248335857,0.00189694771291199,0.00458501377258596,0.00378561735155284,0.00220135483636068,0.00123058421265036,0.00259071407962499,-0.0024501823328338,-0.00572405000117616,-8.53493123887282e-05,0.00119269372124057,0.00105969736095199,0.00266354042083229,0.00285290399270129,-0.000290689481998314,0.000300182026436701,-0.00042887480498767,0.0015276517450291,0.000282840555966509,0.00175600604778528,-0.00083693207783845,0.003174463296754,-0.00113969002370069,0.00121106526434423,0.000251726358749865,0.000862467711620266,-0.000624888534113267,0.00274321408233996,0.000252270689393964,0.000708375601452158,0.000109594951209883,0.000712929915477797,0.000796838504106465,-0.000128029771624765,-0.000337209816211517,-0.00034635078328216,0.000255160496817666,-0.000849801411227404,0.000177252382562309,-5.34612971836969e-05,-0.000312936180160837,0.000439939842552208,3.62498711367207e-05,-0.000471430503210118,-1.69156897664434e-05,9.87496140070177e-05,4.20898556911984e-05,1.01378752900926e-16,6.5290291623279e-18,9.3747304090512e-20
"lathami",-0.223073427991816,0.0276463893477485,-0.0721890420054194,0.0575554701767075,0.0432571293752141,-0.0172405368928388,-0.031834365918409,-0.0201388553236776,-0.00137746355737084,0.00336028496094087,-0.0192540839740371,0.00752958540319405,0.00605215726822875,0.000223453752055257,-0.0051612195813595,0.000255958285325399,0.0102238470909807,-0.00172020308048714,-0.00016373185884248,0.0057751254261397,0.00199525648287096,-0.00258868602089861,0.00368541368956259,-0.00289132368026839,0.00102689881900238,-0.00187029165593182,-0.00135713019726182,0.00274377443441085,-0.00581258812178114,0.000535707663514649,-0.00370256039420893,-0.000820940679880938,-0.000995086079065493,0.000420531149577232,0.000474494759863659,0.000664165897674596,-0.0026618924438082,0.00434045105412215,-0.00167390338817177,-0.00026595786795946,0.0027374476561279,0.0020567389738147,-0.00159145409283005,-0.0001806154273869,0.00093839577410774,0.00159642297817145,-0.000463335187826689,0.000237798892957894,0.00138852298069514,0.000705615404687413,-4.39551548860797e-05,-0.00164484287075424,0.000140503165780343,-0.000234140449623288,0.000101991649909193,-0.000183245969174599,-0.000597781723649303,-0.000491492071209042,-6.78212184092551e-05,-0.000242305442624105,-5.84427628836785e-05,-7.45135608135064e-17,8.08020037621907e-17,-6.9323388689395e-18
"picturatus",-0.318749154969907,0.00212690709382643,-0.0464187273610421,0.00539563602448032,-0.000367667011595485,-0.00521783490839601,-0.0104576051283802,0.00983733264366287,0.0220164248165395,-0.0185086605943801,-0.00818640982273777,0.00118114178586561,-0.00877479283087981,-0.00388598175527008,-0.00459406668650404,0.00542233523301975,0.00791818884801434,0.00559322965311778,-0.00113890987227794,0.0052862467053418,0.00192627603418603,-0.000666601349463214,-0.00218116475816421,-0.00506672082374478,-0.000737852179685363,0.000487415018723927,0.00227214030997046,0.00311057360695089,0.000544918021680474,-0.00239561313776929,0.000227063426482811,0.000323869767337316,-0.00109196841221293,0.00303750144305925,0.00175514158413344,7.5122120333995e-05,-0.00406750641459959,-0.00031214124863746,0.000669903962405745,0.000137334837858441,-0.00286690751923248,0.00110809360401633,0.0010859604532405,-0.00145272937832646,0.00164121259379138,0.00142710581790769,-0.000116727943126203,-0.0010688008989763,-0.000895854014908013,9.37858109934848e-06,0.00134466041875187,-0.00108695895064894,-0.000346372256988584,0.000765937207729168,6.90274723899908e-05,0.000243075871116021,0.000713315869751587,-0.000596859665264021,0.000362793759361811,0.000535056677650357,-0.000258220490442393,-6.88084689145568e-18,-3.81618943136492e-17,9.87230629072438e-20
"ciliaris",-0.32049873192971,0.0825228784250026,0.000223529810496646,0.0365370964539549,0.0201707503475976,0.00190049764110696,-0.00743851495755699,-0.0107610435372013,-0.00213050490957288,0.00679507942094008,-0.0237599226109466,0.00463229603214889,0.00799704830276395,0.0135559029315218,0.0021491860368061,-0.000881907110800924,0.00230006715553421,0.00481272167266389,0.00163543769923784,-0.0058725012156353,-0.00278045691647605,-0.00277404687627499,0.000551668924160838,0.00264612043698622,-2.21319517903981e-05,-0.0011166632415473,0.00108179810880246,-0.000593139842849803,-0.000609843747066964,-0.000527868563483928,-0.000486387887903809,-0.00084539864226036,0.000386616617819344,-0.000899911062722316,0.00171307157991876,-0.000143382162876255,-0.000884879969231292,0.000369236451429207,-0.000257273728296326,-0.000453948151121724,0.000520512589858175,0.000716037556278638,-0.000816425860400503,-0.000167389627441639,0.00140179981232909,-0.000802575356733672,-0.00047868732099975,-0.000665462018023224,0.000166408748551923,-0.000531361744193977,0.000469810929840698,0.000125170130066092,-5.87840029437773e-05,-0.000160025416977562,9.4101815683561e-05,-0.000120093187423014,0.00069653866092617,-0.000329381932043455,-0.000218426647380294,-4.82127809021342e-05,-0.000140506092747965,7.03039722920503e-17,6.37996789337259e-17,-3.80659067426783e-18
"peruviana",-0.311145854584126,0.101853687336486,-0.00254794021748412,0.0250040931716976,-0.00241274474869593,0.0123207422688662,-0.00109675896333537,0.00494354699876184,-0.000387554100562495,0.0080467668971365,-0.0167815082222896,0.00674156319798729,-0.00494264237794573,0.0138648643543825,0.00350551825977419,0.00141367835863909,-0.00446843921485176,0.00848784195752523,0.0028744067674724,-0.00296326430641337,-0.00728657559207535,-0.00305661981240937,-0.00366619482011227,-0.000605402783256104,0.000924588966048751,0.00100104136940542,-0.00350533404915279,0.0031425091951349,0.00327452283854564,0.00248610117402025,-0.000485309997984128,0.000870345524932934,0.00240470087631148,0.00216917135654397,0.00107893478657907,0.000917475826513639,0.00152831844471313,-0.000939681299354673,0.000169507621760574,0.000691410743470686,-0.000366174635190312,-0.00207528162000144,0.000116605023049891,-0.00106709763913391,-0.000728584933779469,-0.00151385585908918,0.000481768620518797,0.0012510102470373,0.000776809594361692,-0.00108518779311295,-0.000307072354846331,0.00146555023776402,0.00066695813649752,-0.00100485293003978,-0.000178312944008576,0.000345600467610212,0.000644592899852344,0.000493389827548885,-0.000582827686087133,-0.000186290000267398,-2.05865372673444e-05,-1.50100864410041e-17,-7.39821253236778e-18,-9.78456837487124e-18
"amblyrhynchus",-0.306909146920795,0.0601454595422751,-0.0344924355327554,0.061933293041762,-0.00921451350885043,-0.0104565277023332,-0.0203923346150017,0.00718111313409453,0.0239818263548445,-0.0101429395428404,-0.0384355523244331,0.000704459188615365,-0.0043834472650695,-0.0158116399792428,0.0092990374492942,0.00501196552273568,0.00671630301853669,0.009353786476833,0.000282039486299802,-0.00858448259245087,0.00464127571383636,-0.00104479043801603,0.00170869093758624,-0.0148544541338739,-0.00384320907099632,0.00886349508814148,0.002048503833405,0.00804490927030698,-0.00252025968189899,0.00195016106707497,-0.00131126168418728,0.00782109248211714,0.000252694934113903,-0.00828356242506428,0.00480573572575733,0.000720115439272797,0.00349067446512738,-0.00591654201169619,0.00650948619727004,-6.92443281522686e-06,-0.00105884447208418,0.000415443287905823,-0.00271660838037775,0.00145095766135342,-8.88739015388986e-05,-0.00127556120050927,0.00164694324166627,-0.00463734381217477,-0.0021624620207102,-0.00146172824279529,-0.000732509914597442,-0.000432269400648198,-7.6835394676727e-05,-0.000177001177279449,-0.000614647452060205,-0.000321250205828179,-0.000898738085730495,-0.000120529960352245,0.000511533707945141,0.000570360153411885,5.34634144637178e-05,-3.88220710391004e-17,7.59320075483695e-18,1.32986613205813e-18
"orqueta",-0.358767120421531,0.104092201067641,0.00698008031338556,0.0338766234459732,0.0176810308510113,-0.00486403762964619,0.0148453309635623,-0.0113940539392025,-0.00274869077400904,0.00700985548149321,-0.0133605908197591,0.00312916634232883,0.00385605555817973,0.0227378748981333,0.00948757855683726,0.000435291695536733,0.0038185124264636,0.00671751356897044,-0.00215067496853567,-0.00256772368745695,-0.00240527265482599,0.00256118474505813,0.00253675388089475,-0.00099203255474233,0.0021194727564873,-0.00355998732112736,0.000693770935150045,0.000911248823192216,0.0011793678159451,-0.00108515157690539,-0.000785645257558292,0.00172135389941743,0.000763740284191644,0.000943106018987326,0.00332111085633573,-0.00177089559375887,0.00016334345625759,-0.00109942142271794,-0.000536748435558728,0.000227436822984411,0.00111508622336254,-0.000967079939980753,0.000665256071150149,-0.000340577168959555,-0.00103044173437672,-0.00191130611775516,-0.000701353568306552,4.94178675642719e-05,0.000449901313344754,-0.000391595686462444,-5.33769470332921e-05,0.000946724895981948,-0.000115239906883927,-0.000651955236211082,0.000790638826009783,0.000338031690285998,0.000667405876972842,0.0003460581565638,-0.000635356751864248,-9.94112566557422e-05,9.14197717865214e-05,-2.1384481437137e-17,3.81201697975437e-17,-4.41566593714829e-19
"bartholomaei",-0.241732876276519,0.118925967686197,-0.0559014313313649,0.0450369626456517,-0.0045133497133259,0.0191790716031281,-0.0277725378389762,0.00275736127645069,-0.00783834072775003,0.00576641351581747,-0.0247077405415566,-0.000175877551091638,-0.00523398680632613,0.00449091153205239,0.00237825262489181,0.0058816365596068,0.00508049948313107,0.00824727151171331,-0.000220244722354849,0.00238139173785972,-0.0016726265686166,-0.0041277883274721,-0.000607361124649204,-0.000479983052323462,0.00432901966675837,0.0028123969745502,-0.00577270724442069,0.00127188901368917,0.00101659619170157,0.00148193839501806,-0.000867203193284165,0.000437176834010467,0.000451596645616624,0.0023474120293435,0.000563829012232114,0.00164339334325914,-0.00207888207202859,-3.55766421449006e-05,0.00104342994135079,-0.000739974714273137,0.00120470002294084,-0.000590161098592095,-6.71491175035904e-05,-0.00143008204117221,0.000216589366518503,0.000102810708026569,-0.000645242720674134,0.00106911148629219,-0.000127227370210875,0.000802179728405586,9.54054447932076e-05,0.000678093150460942,0.00052143523757269,-0.000120484475240841,0.000806746683931591,2.52006630630085e-05,-0.000876950213688366,0.000417979233850088,0.000150799324334178,-0.000288215738516171,0.000287334523524223,-5.24564689789631e-17,5.48864736423687e-17,-1.26256898875615e-17
"caballus",-0.371974396521127,0.089222752423331,0.00303788633128308,0.0330179795003492,0.0116306647625735,0.00238554268590123,0.00333912858023304,-0.00430082730512691,-0.0159025478111654,0.00556614755160128,-0.00869801016227572,0.00997064957791811,0.00615920413672995,0.0160988358197056,-0.00288287533411015,-0.00520382995442082,-0.00090360118756915,0.00422557747707063,0.00159540757996867,-0.00607891686978882,-0.00251703675549462,-0.00372313338267656,0.0024209306106468,-0.00147919598823215,0.00500018339078344,0.000367964720843306,0.00108602968870012,-0.00216822542370941,-0.000138299873430746,0.000389875483647015,0.00158704212446611,-0.00150344261216649,0.000822695943516362,0.000348478319826927,0.000585026523484136,-0.00090509861353353,0.000954604893271027,-0.00117861483099517,-0.000609290617148597,-0.000884381470160905,-0.00129758455238937,0.000581886830622204,0.000490065781581356,0.00088932189580938,0.000239919357405449,-0.000199282026618103,-0.00118815672517294,-0.000834658040144476,1.37059599230985e-05,-0.00123109437378941,8.00637558426678e-06,0.000320803875862228,0.000226825146331155,-4.38388640075563e-05,0.000696260358410664,0.000367096336690971,0.00033604626685657,7.89362064882011e-05,-0.000185502626748317,0.000204143384448864,-0.000143337015394398,-1.4663808170896e-16,5.21604039881809e-17,3.22176119496619e-18
"barracuda",-0.0990663092126763,-0.011899436717866,-0.148008665263226,-0.0104018059235581,-0.0313762282668235,0.0125318127648677,-0.00425986338257046,0.0105139060488014,0.0214191906393442,-0.0025686047508352,-0.00117220295240143,0.00695533532140482,-0.00243147847289919,0.00284955612069762,-0.000230044110331437,-0.00727906675374794,0.00762533489756306,-0.00616116243841658,-0.00624611029011108,-0.00151731959369559,0.0138759478152248,0.00760780271116743,0.000102035225313428,0.00391231134424651,0.000616691280846403,-0.0036609918440652,0.00554580178986669,-0.00368798872712686,0.00330801804831653,-0.00516859913806224,0.000295646119204576,0.00158855650990369,-0.00110395975366795,-0.00142379018885181,0.00622166341790127,-0.000609643240628133,0.000662873322704774,-0.00128278665652048,-0.000177747259703893,0.00207265708314603,-0.00196520836171718,-0.000493021833636348,0.00163514723351764,-0.00271728325526796,0.000125167367428153,-0.000921529754407753,-0.000482034615906571,0.00143366727682489,0.00299341043227752,-0.00111832692911346,-7.13331783827676e-05,-3.81097672696647e-05,-0.000121995882528553,-0.000394059471123149,0.000135647194999802,0.00046945369041282,0.00046209057044856,-0.000499047463567505,2.73562248064517e-05,0.000235227076572077,-0.000243418219657329,2.29787001103348e-17,2.39324494353532e-17,-1.72834415481424e-18
"erumei",0.0382078650609082,-0.0669387621296006,-0.0170724938409281,0.0078930816161157,-0.0234849567504509,-0.00533758501389994,-0.0489957570180893,-0.00103676626466431,-0.0252572210358794,-0.0122726128532607,0.0086943599498075,-0.00481337163299503,0.00290097539147199,-0.00134369378999611,0.00440143421602082,0.000645652915842259,-2.60030262951833e-06,0.00442322215324984,-0.00527927456376946,-0.00333975640501462,-0.00246285266718249,0.00774200060857841,0.0020428680819293,-0.00511268309452483,-0.00509526705013279,-0.000542155922325545,-0.00495611549703476,0.00324749536062584,0.00136880671002257,-0.000263955231274775,-0.00582878128452926,-0.00141628141993345,0.00158400016906177,0.00356998370179657,0.000339964034577127,0.00134391209344537,0.000924044491229874,0.000789535517423829,0.00120176309409079,0.00100435191471443,-0.00349432046521906,0.00178449023026148,-0.0021429406500651,-0.00095330187275173,0.00130274335226327,-0.000160630036557905,0.00153500695387779,-0.0010627844627014,-0.000282745608231496,-0.000207623621573961,0.000752336614004859,0.000373625452340442,-0.000247061044956455,-0.000411882700480743,-0.000973035908918353,0.000459381723206511,0.000730249553406864,-0.000197663637000854,-0.000367362390171072,-2.62878212735998e-05,0.000107829845874902,-6.23571334195993e-17,2.39977898514982e-17,-5.16274374058167e-18
"linguatula",0.116599438414378,0.0295259914488757,-0.080709491878769,-0.0198835305300832,0.0149380379183303,-1.11527211375969e-05,0.00621698236964389,0.0077284795481346,-0.0436710611012967,-0.0063054456754671,0.0117796520734508,0.0021783500385257,5.20555001579907e-05,-0.00460661219684994,-0.00996768548656091,-0.00261358541432459,0.00737036046566758,0.00477183374183826,-0.0101673534703611,-0.00475783605012758,0.00146251665166899,0.0011768660720224,-0.00165437725373299,-0.00412486216552596,-0.00373288607514554,-0.00434692565783696,0.00567713628235968,0.00161523989210204,0.00552705214073708,0.00342026827127795,-0.00329542169388032,-0.00209759283709659,-0.00113326634051725,0.000983416779381706,0.00117020152278052,-0.00087481604656486,0.00131492155025594,-0.00199454340707619,0.000586998905221248,-0.00191476273395047,-0.00221517458264296,-0.000902031925468279,-0.000222152932785309,0.00158054112454243,-0.00024065269382633,0.000256023723923339,-0.0011171904040155,0.00174524037671293,0.000415602872084743,0.000493416115834692,0.0012594665227958,-0.000469965682992211,8.47378573996881e-05,-0.000503045352227417,-0.000856291584419897,-0.000687360186692881,-0.000508409045835607,-0.000535826915425413,-0.000523756313444626,1.03822650859563e-05,-3.77400709865492e-05,4.16869754542922e-17,-5.5400513423739e-17,-6.76036954121696e-18
"rhombus",0.0822977818604806,-0.0433334702783104,-0.0146937551819758,-0.0188315821031003,-0.0710889625778337,0.0338224291491793,-0.00686627583501741,0.0331977837565634,-0.00447310318873939,-0.0157432965475854,0.00364190885908395,-0.0137585584326317,-0.0134092839414995,0.00199983843445686,0.00851157041322703,-0.00567294010050421,0.00733986079884621,0.00638327894081653,-0.0055721278241347,-0.00692967864423078,0.00257154014586335,0.00496847878412016,0.000657058212288269,0.00433174385812673,0.00468651678077057,-0.000552707575137776,-0.00383498490027846,-0.00267077221360205,0.00124024487309836,-0.0059859397613189,0.000198478023002008,-0.000452798150698752,-0.000808824391025662,-0.00311122669240007,0.0035196692449784,0.00163875300004905,-4.63962945677736e-06,0.00109067847277229,-0.000900271021618328,0.00164779061331156,-0.000526243983348535,0.00271651421966719,0.000722810492110131,-0.000811335878073604,-0.00100018205624547,-0.00136370255790695,0.000782595982435065,0.000214598304498286,-0.000768394104597393,-0.000369760020701884,0.000430994365298908,0.000831875364393911,-0.000717865019681909,-0.000663466989343796,-0.000161085058435898,-0.000402486033814319,0.000213212363962374,0.00012937914482517,0.000338237778548164,-8.18286845179691e-05,0.000350496595440536,1.88877338194974e-16,-8.6300192858354e-17,-5.49336501546325e-19
